geneID	logFC
HOMER2	1.38355033617728
ATP6V0A1	1.3826103217335
CXCR3	1.37250718902254
SERTAD1	1.36980204355594
BRI3	1.36900069052058
SLC9A3R2	1.36520195071495
CDC42EP4	1.36512775734718
ITGAV	1.36469100703751
GCHFR	1.36404126483328
LIF	1.36244289859947
LMO7	1.36212765527863
ITGB2	1.36082517680799
TOM1	1.36043821358389
GAL3ST2	1.35984501543686
RAB43	1.3579144713837
TPBG	1.35585599037143
S100A9	1.35574786204419
ZGLP1	1.35529480824234
PPM1M	1.35484573685242
TESK2	1.35343311786037
SH3BGRL3	1.35310112031857
FAM171B	1.35187677413395
LARP6	1.34876344538203
MMP25	1.34822858274987
GLRX	1.34791942296654
NDFIP2	1.34476040328151
BPI	1.34449127674737
C1orf162	1.34359767465876
ELK3	1.34352797680141
PGF	1.3418277329876
HS3ST3B1	1.34114241967466
NTAN1	1.33630755126146
LPXN	1.33538772833419
DNASE1L1	1.33534286604581
FAM219A	1.33010830847303
SGTB	1.33003143105158
MFAP3L	1.32613545085389
KLF7	1.32456989354138
SCUBE1	1.32310852381098
CTSB	1.32219642528992
INSIG1	1.31993560824623
TRPV2	1.31992064910509
OASL	1.31982194014999
ADAMTS7	1.31963656058402
LMNTD2	1.31893551080751
CORO1C	1.31872226999891
POLD4	1.3156466985428
CATSPER1	1.31532542917101
TMEM117	1.3144950285626
ITGA10	1.31406116343178
CHGB	1.3139866421606
GSTT2B	1.31210629584792
PTPRN2	1.31210629584792
EMP2	1.31094862306294
MAP1LC3A	1.30998662149931
DCBLD2	1.30942137734684
KCNE1	1.30794754918738
APOE	1.30738588098277
FAM20C	1.30624900958619
GPNMB	1.3061534408466
NRBP2	1.30535988348798
CRYBB1	1.30531912053153
LRRC25	1.30379723228439
MYL6	1.30324701472648
C3orf14	1.3024710704914
GLIS2	1.30118152036653
DGAT2	1.29792095608207
MMP7	1.29744551239123
MEGF9	1.29695942612068
FOS	1.29675144801678
CRIP1	1.29664957237899
EPX	1.29449990911797
CCR1	1.29448212566938
TJP2	1.29288271536881
UPP1	1.29258758738979
CNN3	1.29161136763981
BASP1	1.29137414196242
NME8	1.2903350766565
BCL2A1	1.28863333817899
FKBP1B	1.28792662138488
PIK3R5	1.28478932281293
NRCAM	1.28459514643232
GARIN1A	1.28413615497662
TCEA3	1.28266913745554
SDC4	1.28128138378514
PLXNA3	1.28016602079076
PLAUR	1.27933305281668
FBLN5	1.27896927212161
NOD2	1.27885882488064
CSTB	1.27834031300428
HVCN1	1.27554322311979
NR4A2	1.2739390906461
GPR141	1.27262846607282
NUDT11	1.27160195895007
SPEG	1.2710894306229
TPSAB1	1.26953964974492
CRISPLD2	1.26907091664391
SLC31A2	1.26782327581045
PFKFB3	1.26680775491079
HSPB1	1.26511523346622
FAM167A	1.2651127292198
EMP3	1.26465719542479
GLMP	1.26432907931005
TRERF1	1.26370893213111
RASA3	1.26357332747126
IRF4	1.26110424396318
LAPTM5	1.26088246945816
MCOLN1	1.2594373880663
ZYX	1.25943190068906
PCDH9	1.25899846834556
CPEB2	1.25824628284312
PLD3	1.25804505543505
ATP6V0D1	1.25769499618693
PLAG1	1.25737605698151
HPCAL1	1.2570790809004
ENPP2	1.25652768215096
SGMS2	1.2537212246889
IL10RB	1.25251941323711
TAS2R41	1.25049227460779
IL17RA	1.24901855320638
ABHD4	1.24878304941179
HS6ST3	1.24604076361609
KIF1C	1.24439069566775
NRG4	1.24329759885812
CFAP53	1.24310840414311
KLF4	1.2415373525176
ZNF185	1.24127149767967
PTMS	1.24103014926777
CST3	1.24096928982901
ACTB	1.23941615007307
RAPGEF1	1.23886031268672
RIT1	1.23879308025567
LAMB3	1.23794841122392
DAB2IP	1.23772332161624
ATP13A4	1.23685833885592
PLCD1	1.23413186401445
NLRP1	1.23290343213614
VASP	1.23163482695957
MRC1	1.22986034674511
SAT1	1.22801146061852
VWA7	1.22744100540119
SMIM29	1.22488948299407
PPARD	1.22374770651209
FLNA	1.2207261103281
IFNGR2	1.21927613257442
FAM177A1	1.21839504031468
CEACAM1	1.21769813145179
FAM110A	1.21686881749128
PNMA1	1.2167033294289
LYZ	1.21589725452593
SYTL3	1.21396077750355
LACTB	1.21329138829983
GADD45B	1.21136845094086
SHANK1	1.21130440035138
THAP8	1.20990377830533
LETM2	1.20960047987964
MYH9	1.20724179616595
PRRX2	1.20447315378806
DUSP1	1.20378340388863
NEU1	1.2034840714597
IRS2	1.20248527462874
VIM	1.20039165622816
IL6ST	1.19820641234983
MAGIX	1.19644967934116
FERMT3	1.1957322789681
ASPH	1.19511393370461
CAB39L	1.1927160573763
CCDC9B	1.19238668711867
CCDC116	1.19227920294753
SHC1	1.19030082142653
BICC1	1.18974588901728
PLP2	1.18908320182771
EFCAB12	1.18820092595609
PKM	1.18784346703428
METTL9	1.18784311637835
KIAA1671	1.18756000757003
ST6GALNAC1	1.18729800644994
FCN1	1.18698918846614
SPRED3	1.18657483674815
CREB5	1.18498109602231
CCDC40	1.18451591890765
RENBP	1.184321598797
PTK2	1.18293955941535
ACSL1	1.18096696257731
CACNA1A	1.18083187247368
MARCHF1	1.18044673997077
TM6SF1	1.17926422436391
ENC1	1.17841990606923
LAMA3	1.17778144223116
DUSP6	1.17618083692347
CD109	1.17569866238012
ITGB1	1.17309977127104
TBX19	1.17237300305826
SLC16A13	1.17049770806981
SLC66A1	1.16888691025821
ERP27	1.16422381879322
MAMDC2	1.16320142502602
PTPRO	1.15739317482218
RTL8C	1.15736260285876
MARCHF2	1.15730316910066
TEAD3	1.15671790672869
LFNG	1.15639367519377
CDKL5	1.15493100562084
ABHD8	1.15477916783672
ILK	1.154147374204
HELZ2	1.15364412076322
ADRB2	1.15127007199441
ARHGEF25	1.15099702626866
SDCBP2	1.14727073634779
PCGF2	1.14702745012816
B3GNT8	1.14548013434417
ADCY7	1.14449479157253
AP2A2	1.14438824267208
ABCB6	1.14109321289294
DUSP5	1.14094742267306
PLEKHN1	1.14089052441557
CFL2	1.14038930021524
REN	1.14037012545169
PDE3A	1.13978627122091
PCDH18	1.13755076581992
TALDO1	1.13570862243698
OSTM1	1.1349372850997
RAB13	1.13299479529608
SLC1A3	1.13296240209967
RAMP1	1.13271479321291
NACC2	1.13076082296341
BLVRB	1.13045217439269
LRP10	1.12956916980008
LCNL1	1.12886505859318
ATP6V1B2	1.12769918708002
BMP6	1.12589632810199
FAM174A	1.12344203332677
CSF1	1.12331352703459
RAB7B	1.12154249099991
CTSK	1.12152982835094
GLIPR2	1.12102783237141
ATP8B1	1.12077862501634
TNFSF12	1.120572854737
RUBCNL	1.12024576653995
TNFSF14	1.11970737441184
URAD	1.1195703342984
THEMIS2	1.11916861410234
VAMP5	1.11916116559203
UBC	1.11878829896212
ZCWPW2	1.11837231216517
NAIP	1.11791950880985
SRGAP1	1.11503645308761
HSBP1L1	1.1149088647607
TUB	1.11481954295044
KIRREL3	1.11436506006012
ASAP3	1.1132675553156
ADAM8	1.11326348302664
SLCO3A1	1.11282043612995
DTX4	1.11244158706788
TGFBR2	1.11123071173436
CFP	1.11080846248234
EHD1	1.11057281813227
TPD52L2	1.10784442079049
BCAS4	1.10695073469621
UBTD1	1.10582575438229
COTL1	1.105458045363
DYNLT4	1.10366578154219
PRKAR2B	1.10063789258472
LRRC32	1.10027370501042
KLHL35	1.10010730267983
RIN2	1.09709972546715
NQO2	1.09498781898805
LOXL3	1.09466494720816
TBX1	1.09381411218476
MAPK13	1.09380707037999
TMEM158	1.09304287950295
PECAM1	1.09279418444044
MS4A7	1.09248403216411
TNFRSF10C	1.09210957365578
VPS9D1	1.09164778535436
DDIT3	1.09152386360139
PCDH12	1.09127852954028
CDR2L	1.08810925666011
FCGR1A	1.08730757924697
PEAK3	1.08665359561349
HS3ST3A1	1.08522990707458
LRRC63	1.08491460212968
PSEN2	1.08466043646734
CD48	1.08457421397198
TIAM2	1.08420253976912
SIRPA	1.08389169204801
XPA	1.08296288358369
SERTAD3	1.07890325615133
SUCNR1	1.07865376667749
SEMA3D	1.07812238224684
ENPP3	1.07756532917737
MICALL2	1.07681150207859
CEBPD	1.07633859106669
DAAM2	1.07630900225046
PXN	1.07612189118426
MGAM	1.07467216650018
GIPR	1.07371187298927
SCML1	1.07336681386078
SOX13	1.07333978151173
MAP4K4	1.07255141143102
DBNDD1	1.07250267845911
RNF19B	1.0723000155892
DDAH1	1.07086827537947
FOSL1	1.07053620570752
HECTD3	1.06898076589806
FMNL3	1.06897455607467
HEXB	1.06844636334998
DYSF	1.06786495157063
MARVELD2	1.06763042401768
TIRAP	1.06752642874746
EHBP1L1	1.06667022584229
BICRA	1.06662819624282
RNASE3	1.06656293272918
ADAM17	1.06565816686814
ZNF746	1.06545547484304
ERBB2	1.06516050002188
CTSZ	1.06477939757421
AGAP5	1.06459233322592
FHL1	1.06337647008892
PRR16	1.06245386838227
ZFYVE28	1.06173756889674
ADAMTS1	1.06133621278288
GLIPR1	1.0596303701693
TMSB10	1.05821955814445
GK	1.05757640353033
RIPOR2	1.05690029027456
TP53I3	1.05669025216133
SDCBP	1.0565866508412
LARGE1	1.05650800963438
CD93	1.05624349604199
SRGAP2B	1.05620824046887
CREB3	1.05604493839679
ID2	1.05586329356317
PELI3	1.05582437564065
ITPRIP	1.05549219187379
ATP6V1D	1.05501389791163
ZNF699	1.05485071820704
ALDH3A2	1.05454278265393
GAS2L1	1.05366898091951
EPN2	1.05233324946614
CDKN2D	1.05214936414659
PSAP	1.05177038907417
TMSB4X	1.05129252777324
TMEM45A	1.05098854873695
BST1	1.05069007530942
C9orf64	1.05055823686126
LASP1	1.05055755610396
MILR1	1.05011919076131
PTGR1	1.04832422582756
RIPOR1	1.04829502807564
ABCA7	1.04796156339863
MAOA	1.04791566054
LBX2	1.0476811952503
PMP22	1.0475686761022
LGALS4	1.04590442700718
BIRC3	1.04504096345347
VMP1	1.04331980663673
IER3	1.04324831350565
TSPAN14	1.04278085479231
IKZF2	1.04231260957429
FADS3	1.04094512301609
SAP30	1.03912814022826
MYD88	1.03739754175739
CRYBG1	1.03148212950484
JAG1	1.03055986915352
PLCD3	1.03038543230435
CNIH3	1.02959590314312
TAX1BP3	1.02949576896061
CSGALNACT2	1.02800589752758
FRAS1	1.02712183919665
WDR1	1.02668977354086
KIAA0513	1.02628039676099
PPP2R5B	1.02627625674658
SLFN12	1.02607299744782
SLC9A5	1.02569793772943
GPRIN3	1.02246297347774
ITGA1	1.02141051072323
ARHGEF40	1.02105278632643
CCDC50	1.01927122978662
VSIG4	1.01861248119055
SAMHD1	1.01858684657318
SYNJ1	1.01740797814192
CCL5	1.01629954477019
TMEM176A	1.01609146856373
MAST3	1.01602921798926
PTPN6	1.01596002976544
MAP1LC3B	1.01539536916042
ENO2	1.01450057359067
HIPK2	1.0140661014275
POR	1.01307169192198
ZBTB38	1.01061813268014
CSF2RB	1.01059007718252
ANKRD35	1.01057980653596
TBC1D3L	1.00882704802678
MOK	1.00865510615049
SERPINH1	1.00736872825981
PHC2	1.00698245004635
INKA2	1.00695174559747
PRR5L	1.00578762527975
RHOU	1.00429315249683
MYL12A	1.00427920073015
MCU	1.00109826763742
SPSB1	1.00063258349535
NAMPT	1.00040730641948
SLC25A24	0.999737421891795
ADAP1	0.999237461276394
QSOX1	0.999142371879451
CAP1	0.999046960126007
CCND3	0.998047945978715
TFPI	0.993744807064807
ARPC5	0.992192496201652
SEC14L2	0.990770709707095
TP53INP2	0.98944868956452
GBA	0.987321674273078
TFE3	0.98718646471217
RTN4	0.986519585019203
KCTD11	0.985111457737578
TMEM176B	0.984732435633579
PRKCD	0.984351998367598
MTMR11	0.983955002052727
TSPAN9	0.983428861414691
AGTRAP	0.982869006849934
ZC3H12A	0.982319455373915
CACNA1C	0.981074119976461
SLC18A2	0.981022672606084
RASSF2	0.9809829437405
ARHGAP26	0.98068940157739
TNFAIP6	0.977886415525421
EMC3	0.975209483538619
LTC4S	0.974855687576932
CSRP1	0.974760898282311
C1orf122	0.974654313904422
MIDN	0.974472923471303
THSD1	0.974282656280883
LDLRAD3	0.974097735682019
TP73	0.973726191693631
FLVCR2	0.972537784907225
COL28A1	0.972169186045368
GNB2	0.972133147132975
UNC80	0.971732223562079
ADAMTSL5	0.970137115131043
SLC14A1	0.969164241565502
SPATS2L	0.966611067125314
PDLIM5	0.966036454591463
ADORA2B	0.965162064845068
FGR	0.964648084373073
NPC1	0.963250366516864
CKM	0.962733877819457
TOLLIP	0.962727876369351
MEAK7	0.96207303362976
TIMP2	0.96156675511001
TRAF1	0.961493810474747
CLTCL1	0.960771405022455
CCDC96	0.960702673973311
FNDC1	0.95944611279301
RGS3	0.95883607371827
TLN1	0.956774657369357
GNG10	0.956592109017809
FILIP1L	0.954839899298157
NRBP1	0.954168974871972
EYA1	0.952499905191115
ARL8A	0.951132892819324
PPDPF	0.950941519176186
PLEKHO2	0.949810391643791
GNRH1	0.949256077651833
KANK1	0.949042147464574
DNMBP	0.948414468316481
SIRT2	0.947150068341944
PINK1	0.946984807948395
STAC3	0.946708724690823
SLC35D2	0.944926217386532
GDI1	0.943693280838373
OTUB2	0.943320772208981
NBEAL1	0.942952391417246
TUBA1A	0.94192815383959
FGD6	0.941381392874018
SLC16A4	0.940874369146053
MTSS1	0.940742631409441
MAP3K8	0.940708985327125
CDKN1A	0.940604444156677
ABR	0.93939873146399
NHSL1	0.936456926045538
BTBD6	0.936337530439859
ACE	0.935700345324269
STC1	0.935347850061817
DST	0.935266359962175
GRK5	0.935218590904194
RXRA	0.934526465673755
LINGO3	0.934249050359979
MCUB	0.934012696998421
ACVR1	0.933888883205548
MYO5A	0.933839358228433
CLIP1	0.931488010307473
HAVCR2	0.931321437725322
IDO1	0.93096431959706
SNX21	0.9307979315713
ARAP1	0.926617777990835
CD82	0.925229729129078
SPATA1	0.922760306830039
SIGLEC10	0.921771156379357
SPTBN5	0.921377858385047
CR1	0.920548130762097
SAMSN1	0.920182489082704
PPP1R15A	0.919840901100968
ZNF433	0.918893630093654
HTR7	0.918245087623782
LSR	0.91797975378962
STK40	0.917332286973429
PLOD3	0.915765543246768
CCNA1	0.915360544806459
HEBP1	0.915318704861897
SKIL	0.914559126429025
RNH1	0.914251395298193
LLGL2	0.912506880827765
PCYOX1	0.91175487850581
PREX1	0.911101308964772
TNFAIP3	0.910895827830342
CLIC1	0.910831521737791
NPC2	0.910789259309251
BCL9L	0.910543926070867
UGCG	0.91029663326559
CALU	0.909932348579306
HSPA1A	0.909699886222434
SPIRE2	0.909410388943511
ENAH	0.908483482474042
IPP	0.907918907117708
TKT	0.907627217899138
RHBDL3	0.906521088267383
LIMK1	0.906363906230259
MAFG	0.905820463893565
JMJD6	0.905024232644467
PCMT1	0.904891054875366
KRT81	0.904809888057271
TRAM2	0.904745665232276
IRF7	0.904619253331682
RARA	0.904352836271451
ETS1	0.904060620728029
SYNE1	0.903890833574773
MIER2	0.902594939987782
SERPINA1	0.901199756278446
HS1BP3	0.900522156434804
MSRB1	0.897719317614092
OSTF1	0.897687659599964
ZNF516	0.897381654166415
MAP2K3	0.895675116628714
ITGA5	0.895583509023675
PDLIM7	0.89431815713534
ST3GAL2	0.89374403281867
PTPRJ	0.893620480480127
ANO10	0.892802916622875
SNPH	0.892524201720192
FKBP9	0.892510745876674
TESK1	0.89218027424961
BIN2	0.890342931935845
DSTN	0.888479081813596
TOR4A	0.887621600282932
DNAJB2	0.885822529427276
ATL1	0.885678044902431
ALAS1	0.885547597825025
SIRPB1	0.884479129015486
LMTK3	0.884208574994769
DEF8	0.88414776260345
RAB23	0.884104946640071
IRF9	0.883961535433191
NCOR2	0.883731032967306
ATP6V1E1	0.883706444422569
RAB5IF	0.883089596328855
PIP5K1C	0.882911609522929
PRRT3	0.882498752977102
IGF2BP3	0.882383602279774
FKBP2	0.881270830297569
SMPD1	0.879007207390288
OSCAR	0.878094033900971
ADCK5	0.877930908922526
IL1A	0.87713789530928
TICAM2	0.87701180141141
GRAMD2B	0.876631762491363
RASGEF1B	0.874969556551756
HPGD	0.8734542369724
IFIT2	0.872616244603398
GDPD5	0.871879148139751
DRP2	0.871861331981874
HOXA4	0.868713036588607
CCPG1	0.867220162659155
GBP2	0.866679651258157
C3AR1	0.866474133759215
MAPK7	0.866460216054029
EMILIN2	0.865587107548993
STK17A	0.865502073699965
SPRED1	0.863959966516354
FRMD4A	0.863864842256382
MTHFS	0.862684116594309
CTSA	0.862186290747046
SPINT1	0.861391824811614
UNC119	0.860786422154519
GDF15	0.859320438098933
TBC1D2	0.859188659078997
BCAP29	0.858495413455447
PTPN12	0.85815590182067
RUSC2	0.857181522609548
CCDC88B	0.857015198186363
TRIM16	0.85666357629445
RIPK3	0.856241761281288
TPP1	0.855790187447016
ARHGAP9	0.854460933286857
SH3TC2	0.853944559085965
HUS1	0.853868989173223
DOK3	0.853780138339303
PLBD2	0.853056650749047
RASSF8	0.852733983444701
JOSD2	0.852541791791218
ZNF462	0.852114900251121
TADA2B	0.851881549532174
PEA15	0.849210544429347
ARPC1B	0.848418817195943
AREG	0.845815195772158
KAT2B	0.845751648128096
BPGM	0.845627391726131
MPP4	0.845269253096662
MICU1	0.843701827953988
DENND5A	0.843527430480532
ATP10D	0.842868898921847
DNAJC3	0.842570268998568
LIN7A	0.842288216860135
SFXN3	0.842053884540598
ITGAM	0.841698840471556
GNS	0.841562754711394
PLOD1	0.841490026007921
PLEKHM1	0.841454650435448
VEGFA	0.840188755220933
H4C6	0.840141676068103
TADA3	0.839545161035034
RTL8B	0.838690744900306
ASGR2	0.837713042173622
SGCB	0.837640127312968
PHAF1	0.837301292805543
NDST1	0.836659152915311
CDCP1	0.835785795990167
CNN2	0.835442743560137
DHRS9	0.834798833052762
ANO8	0.834304327659543
CTNNA1	0.833120289442408
CYP11A1	0.832895307273043
ACP2	0.832751462845689
CSF2RA	0.831985685816917
TRIM8	0.831798894396012
TRIOBP	0.831700613287101
PLAAT3	0.831344931705646
MAP7D1	0.83127112218838
TRAPPC5	0.830898614282143
CAPN1	0.830446646224782
HDAC5	0.830256666016775
TRIP4	0.829859094956874
MYO1F	0.829693731799063
MAP4	0.829265201888966
AFAP1L1	0.828712711095794
HDAC11	0.828405027638532
KIRREL1	0.827832474127317
SH3GL1	0.827687000111541
OGDH	0.827627304991322
PTTG1IP	0.826748220605554
C12orf75	0.824992528379633
ADRB1	0.824429680954842
KCTD5	0.824412311779876
PDGFRB	0.824361583415397
ELMO2	0.824265693625008
ZNF697	0.823708545380844
STARD13	0.822807741465035
IQGAP1	0.822788976177545
MGST3	0.822548295723037
PLSCR3	0.822323240424495
CDKN2C	0.821460679788486
SPECC1	0.819944164559322
SLC16A5	0.819511108044432
ID3	0.81947073347559
CREG1	0.819260830777507
CYBA	0.818898959593621
DNAJC5	0.818792817034364
EPHB3	0.81827479371195
UBALD2	0.817469339101746
ST6GALNAC2	0.816723987925963
CCR5	0.815559161462335
CAMSAP2	0.81499529199847
PTPRE	0.81380394602658
WNT2B	0.813742773085927
CPEB4	0.812857127601981
CTTNBP2NL	0.812463504031038
ANKRD22	0.812286895510334
FGD2	0.811791266657807
TMCO3	0.811784181368972
TCIRG1	0.811565433535964
ZNF449	0.811288918912818
COL11A2	0.810739251088318
CD52	0.809598376885825
CAV1	0.809513582075271
LRRFIP2	0.809116598464402
SQOR	0.80866727695324
WBP2	0.808405525438292
TMEM127	0.80833083126736
ATP6V1H	0.807422592624382
VDR	0.807195568703
SPSB2	0.806300791578342
MGAT1	0.806291119255434
CFAP251	0.805732434367601
ALDOA	0.805359691874179
CYP4F3	0.805070433470139
SSH1	0.804961019691188
MAPK3	0.80450581017339
MBOAT7	0.80351228827926
MERTK	0.803467205604276
LTBR	0.803219938174157
JDP2	0.802947073191217
COQ10B	0.802295403138764
ATP6V0E1	0.802074679085186
NCOA3	0.801898582827091
SELENOW	0.8015463547282
NEK11	0.801325282576474
PYGB	0.801100051760295
SLC4A2	0.800928106915048
ANKRD42	0.799939130157552
SH3BP5	0.799509759157454
TNIP2	0.799323894910289
AIDA	0.799169981116889
FAM89B	0.798642264081282
IGIP	0.798506906423413
CAST	0.798215699181474
GLUL	0.798185078759259
TNFRSF14	0.798123392782892
CBR1	0.797862168165016
REEP3	0.797136470642295
CNRIP1	0.795703582087547
EFHD2	0.794025763327666
VOPP1	0.794005783511611
TRAFD1	0.793410263318538
ZBTB7B	0.793323221856194
KATNAL1	0.792628168049283
P2RY10	0.792575767769902
GABARAP	0.790984441745192
SNX24	0.790874742908469
ANKRD34A	0.790791295413201
GPX4	0.789684750015588
TWF2	0.789320256214155
ACADVL	0.789274525971743
S1PR1	0.788919629098887
TMBIM1	0.788722569465669
SH3KBP1	0.788312483890534
RAP1A	0.788239822904958
CLEC3B	0.787794497836711
AHR	0.787403445528202
KDM6B	0.787210684582317
AAMDC	0.784851584592719
ATP6V0B	0.784592054196358
COA6	0.784276340205933
OLIG1	0.783916124629626
STARD10	0.78387254729702
LCP1	0.783824163872504
ARPC4	0.783682614339454
MC1R	0.782493814700735
PGAP6	0.781511933022101
ARMT1	0.781357873666876
ZSWIM8	0.780883899360522
IL6R	0.780630617583023
RPS6KA2	0.780597654298644
SLC26A6	0.780579629399869
RNPEPL1	0.780401074923312
TRNAU1AP	0.780354271964094
VCL	0.779152874847215
KCTD9	0.779024581507279
TMEM120A	0.776779604328167
AP1S1	0.776203805162872
COA8	0.776184622353103
TRIM25	0.774805113623712
FAM50A	0.774782800422814
DLG5	0.774258663377112
SERPINF1	0.774198198003031
HK1	0.7735743657327
NUMB	0.773332447655509
FYB1	0.773094647750351
PIP4P2	0.773079372419072
BACH1	0.773041654646816
TBXAS1	0.773026497863585
CEMIP2	0.77282510037439
BMERB1	0.77199845353583
CCDC107	0.771635339962766
CCL24	0.77147486874118
WBP1L	0.771246417724484
MAPK6	0.770578025703111
ARL4D	0.770078433670614
STX4	0.769843640680785
TRIP10	0.769785443026432
PIP5KL1	0.769726551229715
CD44	0.768848352069342
ASIC3	0.768043543585427
FLT3LG	0.767926433503318
TCF7L2	0.767808251379643
PTGIR	0.76780544807289
YPEL5	0.767648204321259
TNFSF11	0.767370329653222
MCL1	0.767268747405685
RAB11FIP5	0.766925005800444
HNMT	0.766574015864878
DOK2	0.766485021000286
FURIN	0.766431837424673
DLC1	0.766322885707699
GNAI2	0.765985722809289
FUCA2	0.76557489475132
SMOX	0.765486534050261
OVGP1	0.765029784102589
UBE2H	0.764981103208673
AKIRIN2	0.764322248150914
ANXA6	0.76419439176512
SMURF2	0.764151039685231
SUPT4H1	0.763843974135127
FAM98C	0.763251120644409
EIF4G2	0.762821068454148
NAPA	0.762694599917903
TOB1	0.762074096134421
RASSF7	0.761094090345941
MICU3	0.760224580630972
SPDYA	0.759627358950431
HSPA1B	0.759493189756865
SLC10A3	0.759406240499647
ZCCHC24	0.758621680590013
PCSK5	0.757663744074247
ADRM1	0.757228507084618
TGFA	0.756922808676472
TM2D2	0.756851654653855
ARRB2	0.756410280063093
LIME1	0.756305692901305
KIF13A	0.755775037722323
MICA	0.755013151455699
CLPTM1	0.754822637974521
CALHM2	0.754206922750136
BEX1	0.75404452339747
SHKBP1	0.754017188900036
HK3	0.753176722306676
SLC27A3	0.751882734475713
CILP2	0.751517433924056
TMEM184B	0.750655417769623
MYADM	0.749584500865268
TPSB2	0.748741317354825
PIK3CD	0.748491627701988
ELF4	0.747779693748712
NUAK2	0.747305418000243
CIB2	0.747207371013761
CLCN3	0.746902298855064
LIMS1	0.746615885726872
FGD3	0.745523415240662
CYSTM1	0.744325450529917
GPX1	0.744224386570796
ARHGDIB	0.743546672468019
DTX2	0.743542380171546
APLP2	0.743339735451634
PFKP	0.743210769182192
TIMP3	0.742611738475806
PSMD2	0.741383383200297
AP2A1	0.741241444458148
MMP24OS	0.741096201776792
MALT1	0.741044995169027
PYCARD	0.740635653699734
APOL2	0.740327885353185
TMEM104	0.740156196105886
TSHZ3	0.737238333438476
DYNC1H1	0.736552865805034
ZMAT5	0.735925463420696
UAP1L1	0.735791088960986
IQCG	0.735724582660658
MGAT4B	0.735586235951013
ZDHHC11	0.735099822528142
TRIM21	0.734853009995612
IFI35	0.73485285430663
ENDOD1	0.734844819242652
GTF2IRD2	0.734725714259544
GNG5	0.733140997825314
SIRT7	0.732772332892386
DDX60L	0.73187354836925
ACTG1	0.731438313147427
MLLT11	0.731241583785031
SEL1L3	0.731083001325412
SEMA7A	0.730838747168695
ANXA1	0.730611401583406
CLCN5	0.730415144854603
SDF2	0.730221878644273
CALM1	0.72985932673476
CBLN3	0.729704275322414
CRACDL	0.729229750728867
TMEM106A	0.728507737588769
FMNL1	0.728351099627655
CAPN5	0.728193081455828
TDP2	0.728175631403914
FOSB	0.727445288789834
VAMP3	0.727421086318847
SPPL2A	0.726971284394144
MITF	0.726570834946292
PLIN3	0.726274420956202
ASAH1	0.726182976673216
PACSIN2	0.725559926053683
KDM7A	0.72544330799732
C2orf76	0.725156465730847
CYRIA	0.724646545796666
SNX20	0.724550913225366
TPM3	0.724363171902889
SLC52A2	0.723213288542459
LST1	0.722826791557897
LILRB2	0.722557965655284
DOLK	0.721934928606778
PLK2	0.721871768600967
FLCN	0.720985292873716
KIF1B	0.720894181579261
TWF1	0.720752614619233
